.WRITER_ID	ghr
621 1856
621 1864
630 1877
630 1890
634 1898
642 1902
642 1915
646 1923
655 1936
663 1944
667 1948
676 1957
680 1961
688 1969
693 1969
693 1978
701 1978
709 1978
709 1982
714 1982
714 1990
709 1990
701 1990
.PEN_UP
.PEN_DOWN
558 2066
562 2074
562 2066
571 2066
575 2066
583 2066
588 2066
596 2066
600 2066
617 2066
621 2066
630 2066
642 2066
646 2066
655 2066
663 2066
667 2066
676 2066
680 2066
688 2074
693 2074
693 2083
693 2074
688 2074
688 2083
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
222 1633
222 1642
226 1642
226 1633
235 1633
239 1633
247 1633
256 1633
260 1633
268 1633
273 1642
281 1642
285 1642
294 1646
306 1646
315 1654
319 1659
327 1659
331 1667
340 1675
344 1680
352 1688
361 1688
361 1692
365 1701
365 1705
373 1713
373 1722
373 1726
373 1722
365 1722
361 1722
361 1713
352 1705
344 1701
344 1692
340 1688
340 1680
331 1675
327 1659
327 1654
319 1642
319 1633
315 1621
306 1612
298 1600
294 1587
285 1575
285 1570
281 1554
273 1541
268 1528
268 1524
260 1507
256 1503
256 1495
256 1491
256 1482
256 1478
256 1470
260 1470
268 1461
273 1470
281 1470
285 1470
285 1478
294 1482
298 1491
306 1495
315 1507
319 1516
319 1524
319 1537
319 1541
319 1549
319 1562
319 1570
315 1575
306 1583
306 1587
294 1596
285 1600
281 1608
268 1612
260 1621
256 1621
239 1629
226 1629
222 1629
214 1629
201 1629
193 1629
189 1629
180 1629
176 1629
180 1629
189 1629
193 1629
201 1629
210 1633
214 1629
222 1633
235 1633
239 1633
256 1633
268 1633
281 1642
294 1642
306 1642
319 1646
327 1646
340 1646
352 1646
365 1654
378 1654
386 1654
390 1654
399 1659
407 1659
411 1659
420 1659
424 1659
424 1667
420 1667
424 1667
424 1659
420 1659
420 1654
411 1654
411 1646
407 1646
407 1642
399 1642
399 1633
390 1633
390 1629
390 1621
386 1621
386 1612
386 1608
386 1600
390 1596
399 1596
407 1596
411 1596
420 1596
420 1600
424 1600
432 1600
436 1608
436 1612
445 1621
449 1629
457 1633
457 1642
466 1646
466 1654
466 1659
470 1659
470 1667
470 1675
466 1680
466 1688
457 1688
449 1688
445 1688
436 1680
432 1680
432 1675
424 1675
420 1667
420 1659
420 1654
420 1646
420 1642
424 1633
432 1629
436 1629
445 1629
449 1629
457 1629
466 1629
470 1629
478 1629
483 1629
495 1629
504 1629
512 1633
516 1633
525 1642
529 1642
537 1646
541 1654
550 1654
550 1659
558 1659
562 1667
562 1675
571 1675
571 1680
571 1675
562 1675
562 1667
558 1667
558 1659
550 1654
550 1646
541 1646
541 1642
537 1642
537 1633
529 1629
529 1621
525 1612
525 1608
529 1608
529 1600
537 1600
541 1600
550 1608
558 1608
562 1608
571 1608
575 1612
583 1621
588 1629
596 1629
600 1633
609 1633
617 1642
621 1646
621 1654
630 1654
634 1659
634 1667
642 1667
642 1675
642 1680
646 1680
642 1680
642 1675
634 1667
634 1659
630 1659
630 1654
621 1646
621 1642
617 1642
617 1633
617 1629
609 1629
609 1621
609 1612
617 1608
621 1600
630 1600
630 1608
634 1608
642 1608
646 1612
663 1621
667 1629
676 1633
680 1642
688 1642
693 1646
701 1654
701 1659
709 1667
714 1675
722 1680
722 1688
726 1688
726 1692
735 1692
735 1701
735 1692
726 1692
722 1688
714 1688
714 1680
714 1675
709 1675
709 1667
709 1659
709 1654
709 1646
714 1646
714 1642
714 1633
722 1633
722 1629
722 1621
722 1612
722 1608
722 1600
722 1596
714 1587
714 1583
714 1575
722 1575
726 1575
735 1575
739 1575
747 1575
751 1575
760 1575
768 1583
772 1587
781 1596
785 1600
785 1608
793 1612
793 1621
793 1629
798 1629
798 1633
.PEN_UP
.PEN_DOWN
772 1612
781 1629
785 1629
785 1633
793 1633
793 1642
798 1642
798 1646
806 1654
814 1654
814 1659
819 1667
827 1675
827 1680
831 1688
840 1692
840 1701
844 1705
852 1705
852 1713
861 1722
865 1726
865 1734
873 1738
877 1747
873 1747
877 1747
877 1751
873 1751
877 1751
873 1751
873 1747
865 1747
865 1738
861 1734
861 1726
852 1722
852 1713
844 1713
844 1705
840 1701
840 1692
831 1688
831 1680
827 1680
827 1675
819 1667
819 1659
814 1659
814 1654
806 1646
806 1642
798 1633
793 1629
793 1621
793 1612
785 1608
785 1600
785 1596
793 1587
798 1583
806 1583
814 1583
819 1583
831 1587
840 1587
852 1596
861 1600
865 1600
873 1608
886 1612
890 1621
898 1621
898 1629
903 1633
911 1633
919 1642
919 1646
919 1654
924 1654
924 1659
924 1667
919 1667
911 1667
911 1659
903 1659
898 1654
890 1654
890 1646
886 1642
877 1642
877 1633
873 1633
873 1629
865 1629
865 1621
865 1612
861 1612
861 1608
861 1600
861 1596
865 1596
873 1596
873 1587
877 1587
886 1587
890 1587
898 1587
911 1587
919 1596
924 1596
932 1596
945 1596
949 1600
957 1600
966 1608
970 1612
978 1612
982 1621
995 1629
1003 1629
1003 1633
1012 1642
1016 1646
1016 1654
1024 1659
1024 1667
1024 1675
1029 1675
1029 1680
1024 1680
1016 1680
1012 1680
1003 1675
995 1675
995 1667
991 1667
991 1659
982 1659
982 1654
978 1654
970 1646
966 1642
966 1633
957 1633
957 1629
957 1621
949 1621
949 1612
949 1608
957 1600
966 1596
970 1596
978 1600
982 1600
991 1600
995 1608
1003 1612
1012 1612
1016 1612
1024 1621
1029 1629
1037 1633
1041 1633
1050 1642
1050 1646
1054 1646
1062 1654
1071 1654
1075 1659
1083 1659
1087 1667
1087 1659
1096 1659
1096 1654
1096 1646
1096 1642
1096 1633
1087 1633
1087 1629
1087 1621
1083 1621
1083 1612
1075 1612
1075 1608
1075 1600
1071 1600
1071 1596
1062 1596
1062 1587
1062 1596
1071 1596
1075 1600
1083 1608
1083 1612
1087 1612
1096 1621
1096 1629
1100 1629
1108 1633
1117 1642
1121 1642
1129 1646
1134 1654
1142 1659
1146 1659
1146 1667
1155 1667
1159 1667
1159 1659
1159 1654
1159 1646
1159 1642
1155 1633
1155 1629
1155 1621
1155 1612
1155 1608
1155 1600
1155 1596
1159 1596
1159 1587
1167 1583
1176 1583
1180 1583
1180 1587
1188 1587
1192 1596
1201 1596
1201 1600
1205 1608
1213 1612
1222 1612
1226 1621
1226 1629
1226 1633
1234 1642
1234 1646
1234 1654
1234 1659
1234 1667
.PEN_UP
.PEN_DOWN
781 1701
785 1705
793 1705
798 1705
806 1705
819 1705
827 1705
831 1705
840 1705
844 1705
852 1705
865 1705
873 1713
877 1705
886 1713
890 1713
898 1713
903 1713
911 1713
919 1713
924 1713
932 1713
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
285 844
298 852
298 861
306 861
306 865
306 873
315 873
315 877
315 886
315 890
319 890
319 898
319 903
319 911
319 919
315 919
306 919
298 919
294 919
294 911
285 911
281 903
273 898
268 890
260 890
256 886
256 877
247 873
239 865
235 861
235 852
235 844
226 844
226 840
235 840
239 840
247 840
256 840
260 840
268 844
273 844
281 844
285 852
294 852
298 861
306 861
315 865
319 865
319 873
327 873
331 873
327 865
327 861
319 852
319 844
319 840
315 831
306 819
298 814
298 798
294 785
285 772
281 760
273 751
268 739
260 726
256 714
247 709
239 693
235 688
235 676
226 667
222 663
214 655
210 655
210 663
210 667
210 676
214 680
214 688
222 701
226 709
226 722
239 735
247 747
256 760
260 772
273 781
281 793
294 806
306 819
319 827
327 840
340 844
344 861
361 865
365 865
373 873
378 873
386 877
390 877
399 877
407 886
411 886
411 877
411 886
411 877
411 886
411 877
407 877
407 873
399 873
399 865
390 861
386 852
386 844
378 844
378 840
378 831
378 827
386 827
390 827
399 827
407 827
411 831
420 840
424 840
432 844
436 844
445 852
449 861
457 865
457 873
466 873
470 877
478 886
483 890
491 898
491 903
491 911
491 903
483 898
478 898
478 890
470 886
466 877
466 873
457 865
457 861
457 852
457 844
449 844
449 840
457 831
457 827
466 819
470 819
478 819
483 819
491 819
495 819
504 827
512 827
516 827
525 831
529 831
537 840
541 844
550 844
558 852
562 861
571 865
575 865
575 873
583 877
583 886
583 890
583 886
575 886
575 877
575 873
571 873
562 865
562 861
558 861
558 852
550 852
550 844
550 840
550 831
550 827
558 827
562 827
562 819
571 819
575 819
583 819
588 819
596 827
600 827
609 831
617 831
621 840
630 840
634 844
642 852
646 861
655 861
663 865
667 873
676 873
680 877
688 886
688 890
693 890
693 898
701 898
701 903
701 911
693 911
693 903
688 903
680 903
680 898
676 898
667 898
667 890
663 890
655 886
646 886
646 877
642 877
634 873
630 865
621 865
621 861
617 852
609 844
600 840
600 831
600 827
609 827
617 827
617 831
621 831
630 831
634 840
642 840
646 844
655 852
663 861
676 865
680 873
688 877
701 886
709 890
714 898
722 903
726 911
735 919
735 924
739 932
747 936
747 945
751 945
751 949
751 957
751 949
747 949
739 945
735 936
735 932
726 924
722 924
722 919
714 911
709 903
709 898
701 890
693 877
693 873
688 873
680 861
680 852
676 852
676 840
667 831
667 827
667 819
667 814
676 814
680 814
688 814
693 814
701 814
709 819
714 819
726 827
735 827
739 831
751 840
760 844
768 852
772 861
781 865
785 873
793 873
798 877
798 886
806 886
806 890
806 898
806 903
798 903
793 903
793 898
785 898
785 890
781 890
781 886
772 886
772 877
768 877
760 873
751 873
747 865
739 865
739 861
735 861
735 852
726 852
726 844
722 844
722 840
714 840
714 831
709 831
714 831
722 831
726 831
735 831
739 831
739 840
747 840
751 840
760 844
768 844
772 852
781 861
785 861
785 865
793 865
793 873
798 873
793 873
785 865
785 861
781 861
772 861
772 852
772 844
768 844
768 840
760 831
751 827
751 819
760 819
768 819
772 819
772 827
781 827
785 831
798 840
806 844
814 844
819 852
827 861
831 865
840 865
844 873
852 873
861 877
865 877
865 873
865 865
861 865
852 861
852 852
844 844
844 840
840 840
840 831
840 827
831 827
840 827
840 831
844 831
844 840
852 840
852 844
861 844
865 852
873 852
877 852
886 861
890 865
898 865
903 865
911 873
919 873
924 873
932 873
936 873
936 865
936 861
932 861
932 852
924 852
924 844
919 840
911 831
911 827
903 827
898 819
898 814
903 814
903 819
911 819
919 819
924 827
932 831
936 831
945 840
957 844
966 852
970 861
978 865
982 865
995 873
1003 877
1012 886
1016 890
1024 898
1029 898
1037 903
1041 903
1050 911
1050 919
1054 919
1062 919
1062 911
1054 911
1054 903
1050 898
1050 890
1041 886
1041 877
1037 877
1037 873
1037 865
1041 865
1041 873
1050 873
1054 877
1054 886
1062 886
1062 890
1071 898
1062 903
1054 911
1050 911
1041 903
1037 903
1029 898
1024 890
1016 890
1012 886
1003 877
995 877
991 873
982 865
982 861
978 852
970 852
970 844
966 840
966 831
966 827
966 819
970 819
978 819
982 819
991 819
995 819
1012 819
1016 819
1029 827
1037 827
1050 831
1062 831
1071 840
1083 840
1096 844
1100 852
1117 852
1129 861
1134 865
1142 873
1155 873
1159 877
1167 886
1176 890
1176 898
1167 898
1159 898
1155 898
1146 890
1142 890
1134 890
1129 886
1121 886
1117 877
1108 877
1108 873
1100 873
1100 865
1096 865
1096 861
1096 852
1096 844
1096 840
1096 831
1100 831
1100 827
1108 827
1117 827
1121 827
1129 819
1134 819
1142 819
1146 819
1155 819
1159 819
1167 827
1176 827
1180 831
1188 840
1188 844
1180 844
1176 852
1167 861
.PEN_UP
.PEN_DOWN
583 966
588 966
596 966
600 966
609 966
617 966
617 970
609 970
.PEN_UP

.PEN_DOWN
2213 861
2192 861
2200 861
2205 861
2213 861
2213 865
2217 865
2234 865
2238 865
2247 873
2259 873
2263 873
2280 877
2293 877
2297 886
2310 890
2322 898
2331 898
2343 903
2352 911
2364 919
2368 924
2377 924
2385 932
2389 936
2398 945
2398 949
2402 957
2402 966
2402 970
2410 978
2402 978
2402 970
2398 970
2398 966
2389 966
2389 957
2385 957
2377 949
2368 945
2364 936
2356 932
2352 924
2343 919
2339 919
2331 911
2331 903
2322 898
2318 890
2310 886
2310 877
2305 873
2297 865
2293 865
2293 861
2284 852
2280 844
2272 840
2263 831
2259 827
2259 819
2251 814
2247 814
2247 806
2247 814
2251 814
2259 814
2263 819
2272 819
2280 827
2284 831
2293 831
2297 840
2305 840
2310 844
2318 844
2322 844
2331 844
2331 840
2331 831
2322 831
2322 827
2322 819
2322 814
2331 814
2331 806
2339 798
2343 798
2352 798
2356 798
2364 793
2368 798
2377 798
2385 798
2389 798
2398 806
2402 806
2410 814
2415 814
2431 819
2436 827
2444 827
2448 831
2457 840
2457 844
2461 852
2469 861
2473 865
2473 873
2473 877
2469 877
2461 877
2457 877
2457 873
2448 873
2444 873
2436 873
2436 865
2431 865
2423 861
2415 861
2415 852
2410 852
2402 844
2398 840
2389 831
2389 827
2389 819
2385 819
2385 814
2389 814
2389 806
2389 814
2398 814
2402 814
2410 814
2415 819
2423 827
2431 827
2436 831
2444 831
2444 840
2448 840
2457 844
2457 852
2461 852
2461 861
2469 861
2461 861
2457 861
2457 852
2448 852
2444 844
2436 844
2431 840
2431 831
2423 831
2423 827
2415 827
2415 819
2410 819
2410 814
2415 814
2423 814
2431 814
2436 814
2444 814
2448 819
2457 819
2461 827
2469 831
2473 831
2482 840
2490 840
2494 840
2503 844
2507 844
2507 852
2515 852
2520 852
2520 861
2528 861
2520 852
2520 844
2520 840
2515 840
2515 831
2507 827
2507 819
2503 819
2494 814
2494 819
2503 819
2507 827
2515 827
2520 831
2528 831
2536 840
2541 840
2549 844
2553 844
2562 852
2566 852
2574 852
2583 852
2583 844
2583 840
2574 840
2574 831
2574 827
2574 819
2574 814
2583 814
2583 806
2587 806
2595 806
2599 806
2608 806
2612 798
2620 806
2625 806
2633 806
2641 806
2646 814
2658 814
2667 819
2671 819
2679 827
2688 831
2692 831
2700 840
2700 844
2704 852
2713 861
2713 865
2713 873
2717 873
2713 873
2713 877
2713 873
2704 873
2700 873
2692 873
2688 873
2679 873
2679 865
2671 865
2667 861
2658 861
2654 852
2646 852
2646 844
2641 840
2633 840
2625 831
2620 827
2620 819
2612 814
2612 806
2612 798
2620 798
2625 798
2633 798
2641 806
2646 806
2654 814
2658 814
2667 819
2671 827
2688 831
2692 840
2704 852
2713 861
2717 865
2725 873
2738 877
2746 886
2751 890
2759 903
2763 903
2772 911
2772 919
2776 919
2776 924
2784 924
2776 924
2772 919
2763 911
2759 903
2751 898
2746 890
2746 886
2738 886
2734 877
2734 873
2725 873
2717 865
2713 861
2713 852
2713 844
2704 840
2704 831
2700 827
2700 819
2700 814
2704 814
2704 806
2713 814
2717 814
2725 814
2734 819
2738 819
2746 819
2751 827
2763 827
2772 831
2776 840
2784 840
2793 844
2797 852
2805 861
2809 865
2818 873
2822 873
2822 877
2830 877
2822 877
2818 873
2809 873
2809 865
2805 865
2805 861
2797 861
2797 852
2793 852
2784 844
2784 840
2776 840
2776 831
2772 831
2772 827
2772 819
2776 819
2776 827
2776 819
2784 819
2784 827
2793 827
2797 827
2805 831
2809 831
2818 840
2822 840
2830 840
2830 844
2839 844
2843 852
2851 852
2843 844
2843 840
2843 831
2843 827
2851 819
2856 827
2864 827
2868 827
2868 831
2877 831
2877 840
2885 840
2885 844
2885 852
2889 852
2889 861
2889 865
2889 873
2889 877
2889 886
2889 890
2889 886
2898 886
2902 886
2910 886
2910 877
2914 877
2923 877
2927 877
2935 877
2944 877
2948 877
2956 877
2961 886
2969 886
2973 886
2973 890
2982 890
2990 890
2990 898
2982 898
2982 890
2973 886
2973 877
2973 873
2973 865
2973 861
2973 852
2973 844
2973 840
2973 831
2973 827
2973 819
2982 819
2990 819
2990 827
2994 827
3003 827
3007 831
3015 831
3019 840
3028 844
3036 844
3036 852
3040 852
3049 861
3053 861
3061 865
3061 873
3066 873
3061 873
3061 865
3053 861
3053 852
3049 852
3049 844
3040 844
3040 840
3040 831
3040 827
3049 827
3053 827
3061 827
3066 827
3074 827
3078 831
3087 831
3087 840
3095 840
3095 844
3099 852
3099 861
3095 865
3095 873
3095 877
3087 877
3087 886
.PEN_UP
.PEN_DOWN
3066 924
3074 924
3066 924
.PEN_UP
.PEN_DOWN
3078 844
3087 852
3095 852
3099 852
3099 861
3108 861
3108 865
3112 865
3112 873
3120 873
3120 877
3124 886
3133 890
3133 898
3141 903
3145 911
3145 919
3154 924
3158 924
3158 932
3166 936
3166 945
3166 949
3171 949
3166 945
3166 936
3158 932
3154 924
3154 919
3145 919
3145 911
3141 903
3141 898
3133 890
3133 886
3124 877
3124 873
3120 873
3120 865
3112 861
3108 852
3108 844
3108 840
3108 831
3108 827
3112 827
3112 831
3120 831
3124 840
3133 840
3141 844
3145 844
3154 852
3158 861
3166 865
3179 873
3183 877
3192 877
3200 886
3204 890
3213 898
3217 903
3225 911
3229 919
3229 924
3238 924
3246 932
3246 936
3250 936
3250 945
3246 945
3246 936
3238 936
3238 932
3229 924
3225 919
3217 919
3213 911
3204 903
3204 898
3200 890
3192 886
3183 877
3183 873
3179 865
3171 865
3171 861
3166 852
3166 844
3166 840
3158 831
3158 827
3158 819
3166 819
3166 814
3171 814
3179 819
3183 819
3192 819
3200 819
3204 827
3213 827
3217 831
3225 831
3229 840
3238 844
3246 852
3250 852
3250 861
3259 861
3263 865
3271 865
3263 865
3263 861
3259 861
3250 852
3246 844
3246 840
3238 840
3238 831
3229 831
3229 827
3238 819
3238 827
3246 827
3250 827
3259 827
3263 831
3271 831
3276 831
3284 840
3292 840
3297 840
3297 844
3305 844
3309 852
3318 852
3322 852
3330 861
3334 861
3334 865
3343 865
3343 861
3334 861
3334 852
3330 852
3322 844
3322 840
3318 831
3318 827
3309 827
3318 827
3318 819
3322 827
3330 827
3334 831
3343 831
3351 831
3351 840
3355 840
3364 844
3368 844
3376 852
3381 852
3381 861
3389 861
3397 861
3397 865
3402 865
3410 873
3410 865
3410 861
3402 852
3402 844
3402 840
3402 831
3402 827
3410 827
3414 827
3423 827
3427 831
3435 831
3444 831
3448 840
3456 840
3460 844
3469 852
3473 852
3481 861
3486 865
3494 865
3502 873
3507 877
3515 886
3519 890
3519 898
3528 898
3528 903
3528 911
3519 911
3515 911
3507 903
3502 903
3494 903
3494 898
3486 898
3481 890
3473 890
3469 890
3469 886
3460 886
3456 877
3448 873
3444 873
3435 873
3435 865
3435 861
3427 861
3435 861
3435 852
3444 852
3448 852
3456 852
3460 852
3469 852
3473 861
3481 861
3486 861
3494 865
3502 865
3507 865
3515 873
3519 873
3528 873
3528 865
3519 861
3519 852
3515 844
3507 840
3502 831
3502 819
3486 814
3481 806
3473 793
3473 785
3460 772
3456 760
3448 751
3444 747
3444 735
3435 726
3427 722
3423 714
3423 709
3414 701
3410 701
3410 693
3410 701
3410 709
3402 709
3402 714
3402 722
3397 726
3397 735
3397 739
3397 747
3397 751
3397 760
3397 768
3397 772
3402 785
3410 793
3414 798
3423 806
3427 814
3435 814
3444 819
3448 819
3456 819
3460 827
3473 827
3481 827
3486 827
3494 827
3502 831
3507 831
3515 840
3515 844
3507 844
3507 852
3502 852
3494 852
3486 852
.PEN_UP
.PEN_DOWN
3108 911
3120 919
3124 919
3133 919
3141 924
3145 924
3158 924
3166 924
3171 924
3179 924
3192 924
3200 924
3213 924
3217 924
3229 924
3229 932
3246 932
3250 932
3259 932
3263 932
3271 932
3276 932
3284 932
3284 936
3292 936
3297 936
3297 945
3292 945
.PEN_UP
.PEN_DOWN
3364 957
3376 957
3376 966
3368 966
3364 966
3355 966
3351 966
.PEN_UP
.PEN_DOWN
3036 966
3040 966
3040 957
3040 966
3040 957
3040 966
3049 966
3049 970
3049 978
.PEN_UP

.PEN_DOWN
273 2805
268 2805
260 2805
268 2805
268 2797
273 2797
281 2797
285 2797
294 2797
306 2805
315 2805
319 2805
331 2809
340 2809
352 2818
365 2822
373 2822
386 2830
390 2839
411 2851
424 2856
432 2864
436 2868
445 2868
445 2877
449 2885
457 2889
457 2898
457 2902
457 2910
449 2910
445 2902
436 2902
432 2902
424 2898
420 2889
411 2885
407 2877
399 2868
390 2868
390 2864
386 2856
378 2851
378 2843
373 2843
365 2839
365 2830
361 2822
352 2818
344 2809
344 2805
340 2805
331 2797
331 2793
327 2793
327 2784
319 2784
319 2776
319 2772
315 2763
306 2763
306 2759
306 2763
315 2763
315 2772
319 2772
327 2772
331 2772
331 2776
340 2784
344 2784
352 2784
361 2793
365 2793
373 2797
378 2797
386 2797
390 2797
399 2797
407 2797
407 2793
407 2784
399 2784
399 2776
399 2772
399 2763
390 2763
390 2759
390 2751
390 2746
399 2738
399 2734
407 2734
411 2734
420 2734
424 2734
432 2734
436 2734
445 2738
449 2746
457 2746
466 2751
470 2751
478 2759
483 2763
491 2763
495 2772
504 2772
512 2776
512 2784
516 2784
.PEN_UP
.PEN_DOWN
562 2772
588 2784
596 2793
596 2797
600 2797
600 2805
609 2809
609 2818
609 2822
600 2822
600 2830
596 2830
588 2830
583 2830
575 2822
571 2822
562 2822
558 2818
550 2818
541 2809
537 2809
537 2805
529 2805
529 2797
525 2793
516 2793
516 2784
512 2784
512 2776
504 2772
504 2763
504 2759
512 2759
516 2759
525 2759
529 2759
537 2763
541 2763
550 2772
558 2772
562 2772
562 2776
571 2784
575 2784
583 2793
588 2797
588 2805
596 2805
596 2809
596 2805
588 2797
588 2793
583 2793
583 2784
583 2776
575 2776
575 2772
571 2772
571 2763
571 2759
571 2751
575 2751
583 2751
588 2751
596 2759
600 2759
609 2759
617 2763
621 2772
630 2772
634 2776
642 2784
646 2793
655 2797
663 2805
667 2809
676 2818
676 2822
680 2822
680 2830
688 2839
688 2843
693 2843
693 2851
688 2851
680 2851
680 2843
676 2839
676 2830
676 2822
676 2818
676 2809
676 2805
680 2805
680 2797
680 2793
688 2784
693 2776
693 2772
693 2763
693 2759
693 2751
688 2746
688 2738
680 2738
676 2738
676 2734
667 2734
663 2734
655 2734
646 2734
642 2734
642 2738
642 2746
642 2751
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
2263 2410
2259 2415
2259 2410
2259 2415
2263 2415
2272 2415
2280 2415
2284 2415
2297 2415
2305 2415
2310 2415
2322 2423
2331 2423
2343 2431
2356 2431
2368 2436
2385 2444
2389 2444
2398 2448
2410 2457
2415 2457
2423 2461
2431 2469
2436 2473
2444 2473
2448 2482
2448 2490
2457 2490
2457 2494
2457 2503
2448 2503
2444 2503
2436 2494
2431 2494
2431 2490
2423 2490
2415 2490
2415 2482
2410 2482
2410 2473
2402 2473
2398 2469
2389 2461
2385 2457
2377 2448
2368 2444
2364 2444
2356 2436
2356 2431
2352 2431
2343 2423
2343 2415
2339 2410
2331 2410
2331 2402
2322 2402
2322 2398
2318 2389
2310 2385
2305 2385
2305 2377
2310 2377
2318 2385
2322 2385
2331 2389
2339 2389
2343 2389
2352 2398
2356 2398
2364 2402
2368 2402
2377 2410
2385 2410
2389 2415
2398 2423
2402 2423
2410 2423
2415 2423
2415 2431
2415 2423
2415 2415
2410 2410
2410 2402
2402 2402
2402 2398
2402 2389
2402 2385
2402 2377
2410 2377
2415 2377
2415 2368
2423 2368
2431 2368
2436 2368
2444 2377
2448 2377
2457 2377
2461 2385
2469 2389
2473 2389
2482 2398
2494 2398
2503 2402
2507 2410
2515 2415
2520 2423
2528 2431
2528 2436
2536 2444
2536 2448
2536 2457
2528 2457
2528 2448
2520 2448
2515 2444
2507 2444
2507 2436
2503 2436
2494 2431
2490 2423
2482 2415
2473 2410
2469 2402
2461 2398
2461 2389
2461 2385
2469 2377
2473 2377
2473 2368
2482 2368
2490 2368
2494 2368
2503 2368
2507 2377
2515 2377
2520 2377
2528 2385
2541 2389
2549 2398
