.WRITER_ID	rkp
1843 2217
1852 2217
1856 2217
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
134 1608
142 1612
142 1621
147 1621
147 1629
155 1633
155 1642
155 1646
163 1654
163 1659
168 1667
168 1675
168 1688
176 1692
176 1701
180 1705
180 1713
189 1726
189 1734
189 1738
189 1747
189 1751
189 1759
193 1764
193 1772
193 1780
189 1772
189 1764
189 1759
189 1751
180 1738
180 1734
180 1726
176 1722
176 1705
176 1701
176 1688
176 1680
168 1675
168 1659
168 1646
168 1642
168 1633
168 1629
168 1612
168 1608
168 1600
168 1596
176 1596
176 1587
176 1583
180 1583
180 1575
189 1575
189 1583
193 1583
193 1587
201 1596
210 1600
210 1608
214 1612
214 1621
214 1629
214 1633
214 1642
214 1646
214 1654
214 1659
214 1667
210 1667
210 1675
201 1675
193 1675
189 1675
189 1667
193 1667
193 1659
201 1659
210 1654
214 1654
222 1654
226 1654
235 1654
239 1654
247 1654
256 1654
256 1659
260 1659
268 1659
273 1659
281 1667
285 1675
294 1675
298 1680
306 1688
306 1692
315 1692
315 1701
315 1705
306 1705
298 1705
294 1701
285 1692
285 1688
281 1688
281 1680
273 1675
273 1667
273 1659
273 1654
273 1646
273 1642
273 1633
273 1629
281 1621
285 1621
285 1612
294 1612
298 1612
306 1612
315 1612
319 1621
327 1629
331 1629
340 1633
344 1642
352 1646
361 1654
361 1659
365 1667
373 1680
378 1688
386 1692
386 1705
386 1713
390 1722
390 1726
399 1738
399 1747
399 1751
407 1759
407 1764
407 1772
407 1780
407 1785
399 1785
399 1780
399 1772
390 1764
390 1759
390 1751
386 1747
386 1738
386 1726
386 1722
386 1713
378 1701
378 1692
378 1680
378 1675
378 1667
373 1654
373 1646
373 1642
373 1633
373 1629
373 1621
373 1612
373 1608
378 1608
386 1608
386 1612
390 1621
390 1629
399 1633
399 1642
407 1642
407 1646
407 1654
411 1654
411 1659
420 1667
424 1675
432 1680
432 1675
436 1675
436 1667
436 1659
436 1654
436 1646
436 1642
436 1633
436 1629
436 1621
.PEN_UP
.PEN_DOWN
541 1675
525 1675
516 1675
512 1667
504 1659
495 1654
491 1654
491 1646
483 1642
478 1633
478 1629
470 1621
470 1612
470 1608
470 1600
478 1600
483 1596
491 1596
495 1600
504 1600
512 1608
516 1612
525 1621
525 1629
529 1629
529 1633
537 1633
537 1642
537 1646
541 1654
541 1659
537 1659
537 1654
529 1654
529 1646
529 1642
529 1633
529 1629
529 1621
529 1612
529 1608
529 1600
537 1600
537 1596
541 1596
550 1596
550 1600
558 1600
562 1608
571 1612
575 1621
575 1629
583 1629
583 1633
588 1642
588 1646
588 1654
596 1654
596 1659
596 1667
600 1675
600 1680
600 1675
600 1667
600 1659
596 1659
596 1654
596 1646
596 1642
596 1633
596 1629
596 1621
600 1612
600 1608
600 1600
600 1596
609 1596
609 1587
609 1583
617 1583
617 1575
621 1575
630 1575
630 1583
634 1575
634 1583
642 1583
642 1587
642 1596
646 1596
646 1600
646 1608
655 1608
655 1612
655 1621
663 1621
663 1629
663 1633
667 1633
667 1642
667 1646
667 1654
676 1654
676 1659
676 1667
676 1659
680 1659
688 1659
693 1659
701 1667
709 1667
714 1675
722 1675
726 1680
726 1675
726 1667
726 1659
722 1659
722 1654
722 1646
722 1642
722 1633
722 1629
726 1621
726 1612
726 1608
735 1608
739 1608
.PEN_UP
.PEN_DOWN
768 1751
772 1772
772 1764
.PEN_UP
.PEN_DOWN
827 1659
806 1654
798 1646
793 1642
793 1633
785 1633
785 1629
781 1621
781 1612
781 1608
781 1600
785 1600
785 1596
793 1596
798 1596
806 1596
814 1596
819 1600
827 1600
831 1600
831 1608
840 1608
840 1612
844 1621
844 1629
852 1629
852 1633
852 1642
852 1646
852 1654
844 1654
844 1659
840 1667
831 1675
840 1675
844 1675
852 1675
861 1675
865 1675
873 1675
877 1675
886 1675
890 1675
898 1680
903 1680
911 1680
919 1680
924 1680
932 1680
932 1675
932 1667
932 1659
924 1659
924 1654
924 1646
919 1642
919 1633
919 1629
919 1621
919 1612
911 1608
911 1600
919 1600
919 1596
919 1587
924 1587
932 1587
936 1587
936 1596
945 1596
949 1600
957 1600
957 1608
966 1612
970 1621
970 1629
978 1629
978 1633
982 1642
991 1646
991 1654
995 1659
995 1667
995 1659
991 1659
991 1654
982 1646
982 1642
982 1633
978 1629
978 1621
978 1612
978 1608
978 1600
982 1596
991 1587
995 1587
1003 1587
1012 1596
1016 1596
1024 1600
1029 1608
1037 1612
1041 1621
1050 1621
1054 1629
1062 1633
1071 1642
1075 1646
1083 1654
1087 1659
1096 1667
1096 1659
1096 1654
1087 1646
1087 1642
1087 1633
1087 1629
1087 1621
1083 1621
1083 1612
1083 1608
1083 1600
1083 1596
1083 1587
1083 1583
1087 1583
1087 1587
1096 1587
1096 1596
1096 1600
1100 1608
1100 1612
1100 1621
1108 1629
1108 1633
1108 1642
1108 1646
1117 1646
1117 1654
1117 1659
1121 1659
1121 1667
1121 1675
1129 1675
1134 1680
1142 1680
1146 1688
1155 1688
.PEN_UP

.PEN_DOWN
1562 1600
1570 1600
1575 1608
1575 1612
1583 1612
1583 1621
1583 1629
1587 1629
1587 1633
1596 1642
1596 1654
1600 1659
1600 1667
1608 1675
1608 1680
1612 1688
1612 1701
1612 1705
1621 1713
1621 1722
1621 1726
1629 1738
1629 1747
1629 1751
1629 1759
1633 1764
1629 1772
1629 1764
1621 1764
1621 1759
1621 1751
1612 1747
1612 1738
1612 1734
1608 1726
1608 1713
1600 1705
1600 1701
1600 1688
1596 1680
1596 1675
1596 1659
1587 1654
1587 1646
1587 1633
1587 1629
1587 1621
1587 1612
1587 1608
1596 1600
1596 1596
1596 1587
1600 1587
1600 1583
1608 1583
1612 1583
1612 1587
1621 1587
1621 1596
1629 1596
1629 1600
1633 1608
1633 1612
1633 1621
1642 1621
1642 1629
1642 1633
1642 1642
1642 1646
1642 1654
1633 1659
1633 1667
1629 1667
1629 1675
1621 1675
1612 1675
1612 1667
1612 1659
1612 1654
1621 1654
1629 1654
1629 1646
1633 1646
1642 1646
1646 1646
1654 1646
1659 1646
1667 1646
1675 1654
1680 1654
1688 1654
1692 1654
1692 1659
1701 1659
1705 1659
1713 1667
1722 1675
1726 1675
1726 1680
1734 1680
1734 1688
1738 1688
1738 1692
1734 1692
1734 1701
1726 1701
1726 1692
1722 1692
1713 1688
1705 1688
1705 1680
1701 1680
1701 1675
1692 1667
1692 1659
1692 1654
1688 1654
1688 1646
1688 1642
1688 1633
1688 1629
1688 1621
1692 1612
1701 1608
1705 1608
1713 1608
1722 1608
1726 1608
1734 1608
1738 1612
1747 1612
1751 1621
1759 1629
1764 1629
1772 1633
1780 1646
1785 1654
1793 1659
1797 1667
1806 1680
1810 1688
1818 1692
1827 1705
1827 1713
1831 1726
1839 1734
1839 1738
1843 1747
1843 1751
1852 1759
1852 1764
1852 1772
1852 1780
1843 1772
1843 1764
1839 1764
1839 1759
1839 1751
1831 1738
1831 1734
1827 1726
1827 1722
1818 1705
1818 1701
1810 1692
1810 1688
1810 1675
1810 1667
1806 1659
1806 1654
1806 1646
1806 1642
1806 1633
1810 1629
1810 1621
1818 1621
1818 1612
1827 1612
1831 1612
1831 1621
1839 1621
1843 1621
1843 1629
1852 1629
1856 1633
1864 1642
1873 1646
1877 1654
1885 1654
1890 1646
1890 1642
1890 1633
1890 1629
1890 1621
1890 1612
1890 1608
1898 1608
1898 1600
.PEN_UP
.PEN_DOWN
1915 1747
1915 1764
1915 1759
1915 1751
.PEN_UP
.PEN_DOWN
1915 1612
1944 1629
1948 1629
1957 1629
1961 1633
1969 1642
1969 1646
1978 1646
1978 1654
1978 1659
1982 1659
1982 1667
1978 1667
1969 1667
1961 1659
1957 1654
1948 1646
1948 1642
1948 1633
1948 1629
1944 1629
1944 1621
1944 1612
1948 1608
1948 1600
1957 1596
1961 1596
1969 1596
1978 1587
1982 1596
1990 1596
1995 1596
2003 1600
2007 1600
2016 1608
2024 1612
2028 1612
2037 1621
2037 1629
2041 1629
2049 1633
2049 1642
2053 1646
2053 1654
2053 1659
2062 1659
2062 1667
2062 1675
2062 1680
2053 1680
2053 1675
2053 1667
2053 1659
2053 1654
2053 1646
2053 1642
2062 1642
2062 1633
2062 1629
2062 1621
2066 1612
2066 1608
2066 1600
2074 1600
2074 1596
2083 1596
2087 1587
2095 1587
2095 1583
2095 1587
2100 1587
2108 1587
2108 1596
2112 1600
2112 1608
2121 1608
2121 1612
2121 1621
2129 1629
2129 1633
2133 1633
2133 1642
2133 1646
2142 1646
2142 1654
2142 1659
2146 1659
2146 1667
2146 1675
2146 1680
.PEN_UP
.PEN_DOWN
2171 1659
2171 1646
2167 1642
2167 1633
2167 1629
2167 1621
2167 1612
2167 1608
.PEN_UP
.PEN_DOWN
2192 1722
2205 1772
2213 1772
2213 1764
.PEN_UP
.PEN_DOWN
2213 1667
2205 1642
2205 1633
2205 1629
2200 1621
2200 1612
2200 1608
2200 1600
2200 1596
2205 1596
2205 1600
2213 1600
2213 1608
2217 1608
2217 1612
2226 1612
2226 1621
2234 1621
2234 1629
2238 1629
2238 1633
2247 1633
2247 1642
2251 1642
2259 1642
2259 1646
2259 1642
2263 1642
2263 1633
2263 1629
2263 1621
2263 1612
2259 1608
2263 1608
2259 1600
2263 1596
2263 1587
2263 1583
2272 1583
2280 1583
2284 1583
2293 1587
2297 1587
2305 1596
2310 1596
2310 1600
2318 1600
2318 1608
2322 1608
2322 1612
2331 1612
2339 1621
2343 1629
2352 1629
2356 1629
2356 1633
2364 1633
2368 1642
2377 1646
2385 1646
2385 1654
2389 1654
2398 1659
2402 1667
2410 1667
2410 1675
2402 1675
2402 1667
2398 1667
2389 1667
2389 1659
2385 1659
2385 1654
2377 1654
2368 1654
2368 1646
2364 1646
2364 1642
2356 1642
2352 1633
2352 1629
2343 1629
2339 1621
2339 1612
2331 1612
2331 1608
2331 1600
2331 1596
2331 1587
2339 1587
2343 1587
2352 1596
2356 1596
2364 1600
2368 1600
2377 1608
2385 1608
2389 1612
2389 1621
2398 1621
2398 1629
2402 1629
2402 1633
2410 1633
2410 1642
2415 1642
2415 1646
2415 1654
2423 1654
2423 1659
2423 1667
2415 1667
2415 1675
2410 1667
2410 1659
2402 1659
2402 1654
2402 1646
2402 1642
2398 1633
2398 1629
2398 1621
2398 1612
2398 1608
2389 1600
2389 1596
2389 1587
2389 1583
2389 1575
2389 1570
2385 1554
2385 1549
2385 1541
2385 1537
2385 1528
2377 1524
2377 1516
2377 1507
2377 1503
2377 1495
2377 1491
2368 1491
2368 1482
2368 1478
2364 1470
2364 1461
2356 1461
2356 1470
2352 1478
2352 1482
2352 1491
2352 1495
2352 1503
2352 1507
2352 1516
2356 1524
2356 1528
2364 1537
2368 1541
2377 1549
2377 1554
2385 1562
2389 1570
2398 1575
2402 1575
2410 1583
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
1633 1096
1642 1096
1642 1100
1642 1108
1646 1108
1646 1117
1646 1121
1654 1129
1654 1134
1659 1142
1659 1146
1667 1155
1667 1159
1675 1167
1675 1180
1680 1188
1680 1192
1680 1201
1688 1205
1688 1213
1692 1222
1692 1226
1692 1234
1701 1239
1701 1247
1701 1251
1701 1260
1692 1251
1692 1247
1692 1239
1688 1234
1688 1226
1688 1222
1680 1213
1680 1205
1680 1192
1675 1188
1675 1180
1667 1167
1667 1159
1667 1155
1667 1142
1667 1134
1667 1129
1659 1121
1659 1117
1659 1108
1659 1100
1667 1096
1667 1087
1675 1083
1680 1083
1688 1083
1688 1087
1692 1087
1701 1096
1701 1100
1705 1100
1705 1108
1705 1117
1713 1121
1713 1129
1705 1134
1705 1142
1701 1142
1701 1146
1692 1146
1688 1146
1688 1155
1680 1155
1675 1155
1667 1155
1667 1146
1675 1146
1680 1146
1688 1146
1692 1146
1692 1155
1701 1155
1705 1155
1713 1155
1722 1155
1726 1155
1734 1155
1738 1155
1747 1146
1751 1146
1759 1142
1764 1134
1764 1129
1764 1121
1764 1117
1764 1108
1764 1100
1764 1096
1764 1087
1764 1083
1764 1075
1772 1075
1772 1083
1780 1087
1780 1096
1785 1100
1785 1108
1785 1117
1793 1117
1793 1121
1793 1129
1797 1134
1797 1142
1797 1146
1797 1142
1806 1142
1806 1134
1810 1134
1818 1134
1827 1134
1831 1129
1839 1129
1843 1134
1843 1129
1852 1134
1856 1134
1864 1134
1873 1134
1877 1142
1885 1142
1890 1146
1898 1146
1898 1155
1902 1155
1911 1159
1911 1167
1915 1167
1915 1176
1911 1176
1902 1167
1898 1159
1890 1155
1890 1146
1885 1146
1885 1142
1877 1134
1877 1129
1877 1121
1877 1117
1885 1108
1885 1100
1890 1100
1898 1096
1902 1096
1911 1096
1915 1096
1923 1096
1932 1096
.PEN_UP
.PEN_DOWN
2028 1155
2016 1167
2016 1159
2007 1159
2003 1159
2003 1155
1995 1155
1990 1155
1990 1146
1982 1146
1978 1142
1969 1134
1961 1134
1961 1129
1957 1121
1957 1117
1948 1117
1948 1108
1957 1100
1957 1096
1961 1096
1969 1096
1978 1100
1982 1100
1990 1108
1995 1108
1995 1117
2003 1117
2003 1121
2007 1121
2016 1129
2016 1134
2024 1134
2024 1142
2028 1146
2028 1155
2024 1155
2024 1146
2016 1142
2016 1134
2016 1129
2016 1121
2016 1117
2024 1108
2028 1108
2037 1100
2041 1100
2049 1108
2053 1108
2062 1108
2066 1117
2066 1121
2074 1121
2083 1129
2087 1134
2087 1142
2095 1146
2100 1159
2108 1167
2108 1176
2112 1180
2121 1192
2121 1201
2129 1205
2129 1213
2129 1222
2133 1226
2133 1234
2133 1239
2133 1247
2133 1251
2133 1260
2133 1268
2133 1260
2129 1251
2129 1247
2129 1239
2121 1234
2121 1226
2112 1222
2112 1213
2112 1205
2108 1201
2108 1192
2108 1188
2100 1180
2100 1167
2100 1159
2100 1155
2100 1146
2095 1142
2095 1134
2095 1129
2100 1121
2108 1121
2112 1121
2121 1129
2129 1134
2133 1142
2142 1142
2146 1146
2154 1155
2154 1159
2158 1159
2158 1167
2154 1167
2154 1159
2146 1159
2142 1155
2133 1155
2129 1146
2121 1142
2112 1142
2112 1134
2108 1134
2108 1129
2100 1129
2100 1121
2100 1117
2108 1117
2108 1108
2112 1108
2112 1100
2112 1096
2121 1096
2129 1087
2133 1087
2142 1087
2146 1087
2154 1087
2158 1087
2167 1096
2171 1096
2179 1100
2188 1108
2192 1117
2192 1121
2200 1129
2205 1134
2213 1142
2217 1146
2217 1155
2226 1167
2234 1176
2238 1188
2238 1192
2247 1201
2251 1213
2251 1222
2259 1226
2259 1234
2259 1239
2263 1247
2263 1251
2263 1260
2263 1268
2263 1272
2263 1281
2259 1272
2259 1268
2251 1268
2251 1260
2247 1251
2247 1247
2238 1239
2238 1234
2234 1226
2234 1213
2226 1205
2226 1201
2217 1188
2217 1180
2217 1167
2213 1159
2213 1146
2213 1142
2205 1134
2205 1121
2205 1117
2205 1100
2200 1096
2200 1087
2200 1075
2200 1071
2200 1062
2192 1050
2192 1041
2192 1037
2192 1029
2192 1024
2192 1016
2192 1012
2188 1003
2188 995
2188 991
2179 982
2179 991
2171 995
2171 1003
2171 1012
2171 1016
2171 1024
2171 1029
2179 1037
2179 1041
2179 1050
2188 1050
2188 1054
2192 1062
2192 1071
2200 1071
2200 1075
2205 1075
2213 1083
2217 1083
2226 1087
2234 1087
2238 1096
2247 1096
2251 1100
2259 1100
2259 1108
2263 1108
2272 1117
2280 1121
2284 1121
2284 1129
2293 1129
2293 1134
2297 1134
2297 1142
2293 1142
2284 1142
2284 1134
2280 1134
2272 1129
2263 1121
2259 1117
2259 1108
2251 1100
2251 1096
2251 1087
2251 1083
2259 1075
2263 1075
2272 1083
2280 1083
2284 1083
2284 1087
2293 1087
2297 1087
2305 1096
2310 1100
2310 1108
2318 1108
2318 1117
2318 1121
2318 1129
2318 1134
2310 1134
2305 1134
2297 1129
2297 1121
2293 1117
2293 1108
2293 1100
2293 1096
2293 1087
2297 1087
2297 1083
2297 1075
2305 1075
2305 1071
2310 1071
2318 1071
2322 1071
2331 1071
2339 1075
2343 1075
2352 1075
2356 1083
2364 1083
2364 1087
2368 1087
2377 1096
2385 1100
2389 1100
2389 1108
2398 1108
2402 1117
2402 1121
2410 1129
2415 1134
2415 1142
2410 1142
2402 1142
2402 1134
2398 1134
2398 1129
2389 1129
2389 1121
2385 1117
2385 1108
2377 1108
2377 1100
2385 1096
2389 1087
2398 1087
2402 1087
2410 1087
2410 1083
2415 1083
2423 1083
2423 1075
2423 1071
2423 1062
2415 1062
2415 1054
2410 1054
2410 1050
2410 1054
2415 1054
2415 1062
2423 1062
2431 1071
2436 1075
2444 1083
2448 1087
2457 1087
2461 1100
2469 1108
2473 1117
2482 1129
2490 1134
2503 1142
2507 1146
2515 1159
2520 1167
2520 1176
2528 1188
2536 1192
2541 1201
2541 1205
2549 1213
2553 1222
2553 1226
2549 1226
2549 1222
2541 1222
2541 1213
2536 1205
2528 1201
2528 1192
2520 1188
2520 1180
2515 1176
2507 1167
2507 1155
2503 1146
2503 1142
2494 1134
2494 1129
2494 1121
2494 1117
2490 1108
2490 1100
2494 1096
2494 1087
2494 1083
2503 1083
2503 1075
2507 1075
2515 1075
2515 1083
.PEN_UP
.PEN_DOWN
2461 1167
2473 1167
2482 1167
2490 1167
2494 1159
2503 1159
2507 1159
2515 1159
2520 1159
2528 1159
2536 1159
2541 1159
2553 1159
2562 1159
2566 1159
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
1386 2658
1386 2646
1390 2646
1398 2654
1398 2658
1402 2658
1402 2667
1411 2671
1411 2679
1419 2688
1419 2692
1419 2700
1423 2704
1423 2713
1432 2717
1432 2725
1436 2734
1436 2738
1436 2751
1444 2759
1444 2763
1444 2772
1449 2776
1449 2784
1449 2793
1449 2797
1449 2805
1444 2797
1444 2793
1436 2784
1436 2776
1432 2772
1432 2763
1432 2751
1423 2746
1423 2738
1423 2725
1423 2717
1419 2704
1419 2700
1419 2692
1419 2679
1419 2671
1419 2667
1419 2658
1419 2654
1419 2646
1419 2641
1419 2633
1419 2625
1423 2620
1432 2620
1436 2620
1444 2625
1449 2633
1457 2641
1457 2646
1457 2654
1461 2658
1461 2667
1457 2671
1457 2679
1449 2679
1449 2688
1444 2688
1436 2692
1432 2692
1432 2688
1432 2692
1436 2688
1436 2692
1444 2692
1449 2692
1457 2692
1461 2692
1470 2700
1478 2700
1482 2700
1491 2700
1495 2700
1503 2704
1507 2704
1507 2700
1516 2700
1516 2692
1516 2688
1507 2679
1507 2671
1507 2667
1507 2658
1507 2654
1507 2646
1507 2641
1507 2633
1507 2625
1516 2625
1524 2625
1528 2625
1537 2625
1537 2633
1541 2633
1549 2633
1549 2641
1554 2641
1554 2646
1562 2654
1570 2654
1570 2658
1575 2658
1575 2667
1583 2667
1583 2671
1587 2679
1587 2688
1596 2688
1587 2688
1587 2679
1587 2671
1583 2671
1583 2667
1583 2658
1583 2654
1583 2646
1583 2641
1583 2633
1583 2625
1587 2620
1596 2620
1600 2620
1608 2620
1608 2625
1612 2625
1612 2633
1621 2633
1629 2633
1629 2641
1633 2641
1633 2646
1642 2654
1642 2658
1646 2658
1646 2667
1654 2667
1654 2671
1659 2679
1659 2688
1659 2679
1659 2671
1659 2667
1659 2658
1659 2654
1659 2646
1659 2641
1667 2641
1667 2633
1675 2633
1675 2641
.PEN_UP
.PEN_DOWN
1675 2772
1680 2784
1680 2776
1688 2776
.PEN_UP
.PEN_DOWN
1675 2633
1680 2633
1688 2633
1692 2641
1701 2646
1701 2654
1705 2658
1713 2658
1713 2671
1722 2679
1726 2688
1726 2692
1734 2700
1738 2713
1747 2725
1747 2734
1751 2738
1751 2746
1759 2751
1759 2759
1759 2763
1764 2772
1764 2776
1759 2776
1759 2772
1751 2763
1751 2759
1747 2751
1747 2746
1738 2738
1738 2734
1738 2717
1738 2713
1734 2704
1734 2700
1734 2688
1734 2679
1726 2671
1726 2667
1726 2658
1726 2654
1726 2646
1726 2641
1726 2633
1734 2625
1734 2620
1738 2612
1747 2612
1751 2612
1759 2612
1764 2612
1764 2620
1772 2620
1780 2625
1785 2625
1793 2625
1793 2633
1797 2633
1806 2641
1810 2641
1810 2646
1818 2646
1827 2654
1831 2654
1839 2658
1843 2658
1852 2658
1852 2667
1856 2667
1864 2667
1873 2671
1877 2679
1885 2679
1885 2688
1890 2688
1890 2692
1890 2700
1885 2700
1877 2692
1873 2692
1864 2688
1856 2688
1852 2679
1843 2679
1843 2671
1839 2671
1831 2667
1827 2667
1827 2658
1818 2658
1818 2654
1810 2646
1806 2641
1806 2633
1806 2625
1806 2620
1806 2612
1810 2612
1818 2620
1827 2620
1831 2625
1839 2625
1839 2633
1843 2633
1852 2641
1852 2646
1856 2654
1864 2658
1873 2671
1877 2679
1877 2688
1885 2692
1885 2700
1890 2704
1890 2713
1898 2717
1898 2725
1902 2734
1902 2738
1902 2746
1911 2751
1911 2759
1911 2763
1911 2772
1911 2776
1911 2772
1902 2772
1902 2763
1898 2759
1898 2751
1898 2746
1890 2738
1890 2734
1890 2725
1885 2717
1885 2713
1885 2704
1877 2700
1877 2692
1877 2679
1877 2671
1873 2667
1873 2658
1873 2654
1873 2646
1873 2641
1877 2633
1877 2625
1885 2625
1890 2625
1898 2625
1902 2633
1911 2633
1915 2641
1923 2646
1932 2646
1936 2654
1936 2658
1944 2658
1944 2667
1944 2658
1944 2654
1944 2646
1944 2641
1944 2633
1944 2625
1948 2625
1948 2620
1948 2625
1957 2625
.PEN_UP
.PEN_DOWN
1978 2763
1982 2772
1990 2772
1995 2772
.PEN_UP
.PEN_DOWN
1995 2667
1995 2654
1995 2646
1995 2641
1995 2633
1990 2625
1990 2620
1990 2612
1995 2612
2003 2612
2003 2620
2007 2620
2007 2625
2016 2625
2024 2633
2028 2641
2037 2646
2041 2654
2049 2658
2053 2658
2062 2667
2066 2667
2066 2658
2066 2654
2066 2646
2062 2646
2062 2641
2062 2633
2062 2625
2062 2620
2062 2612
2066 2612
2074 2612
2083 2612
2087 2612
2087 2620
2095 2620
2100 2620
2100 2625
2108 2625
2108 2633
2112 2633
2121 2633
2121 2641
2129 2641
2129 2646
2133 2646
2142 2654
2146 2654
2154 2658
2158 2658
2158 2667
2167 2667
2171 2671
2179 2671
2179 2679
2188 2679
2188 2688
2192 2688
2192 2692
2200 2700
2192 2700
2188 2700
2179 2700
2179 2692
2171 2692
2167 2692
2158 2688
2154 2679
2146 2671
2142 2671
2142 2667
2133 2667
2133 2658
2129 2658
2129 2654
2121 2646
2121 2641
2121 2633
2121 2625
2121 2620
2129 2620
2133 2620
2142 2620
2146 2620
2146 2625
2154 2625
2158 2625
2158 2633
2167 2633
2171 2641
2179 2646
2188 2654
2192 2658
2192 2667
2200 2667
2200 2671
2205 2679
2205 2688
2200 2688
2200 2679
2200 2671
2192 2667
2192 2658
2192 2654
2192 2646
2192 2641
2188 2633
2188 2625
2188 2620
2188 2612
2188 2608
2188 2599
2179 2595
2179 2587
2179 2583
2179 2574
2179 2566
2179 2562
2179 2553
2171 2553
2171 2549
2171 2541
2171 2536
2171 2528
2167 2528
2167 2520
2167 2515
2158 2515
2154 2515
2154 2520
2146 2520
2146 2528
2146 2536
2146 2541
2146 2549
2154 2553
2154 2562
2154 2566
2158 2574
2167 2574
2167 2583
2171 2587
2179 2595
2179 2599
2188 2608
2192 2608
2200 2612
2205 2620
2213 2625
2217 2633
2234 2633
2238 2641
2247 2646
2251 2654
2259 2658
2263 2667
2272 2667
2280 2671
2293 2679
2297 2688
2305 2692
2310 2700
2318 2704
2322 2704
2322 2713
2331 2713
2331 2717
2322 2717
2322 2713
2318 2713
2310 2713
2310 2704
2305 2704
2305 2700
2297 2700
2297 2692
2297 2688
2297 2679
2305 2679
2310 2671
2318 2671
2322 2667
2331 2667
2339 2658
2343 2658
2343 2654
2352 2654
2352 2646
2352 2641
2352 2633
2343 2633
2339 2625
2331 2625
2331 2620
2322 2620
2318 2620
2310 2620
2305 2620
2297 2620
2293 2620
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
247 2192
235 2200
226 2200
226 2192
222 2192
214 2188
214 2179
210 2179
201 2171
193 2167
189 2158
189 2154
180 2146
180 2142
180 2133
180 2129
180 2121
180 2112
189 2112
193 2108
201 2108
210 2108
214 2108
222 2108
226 2108
235 2112
239 2112
247 2112
256 2112
260 2121
268 2121
273 2121
281 2129
285 2129
294 2133
298 2133
306 2142
315 2146
319 2154
327 2158
331 2158
331 2167
340 2167
340 2171
